Meteorology Data Imnavait Met B Site 2015-2018 Last Updated EKY 6sept2018,,,,,,,,,,,,,,,,,,,,,,,,,
Imnavait_Cr_Met,1/1/2017 17:00,7777,-3.396,75.45,-3.024,71.42,-2.201,64.29,10.9,13.18,15.55,191.5,13.79,16.74,19.51,1000,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2017 18:00,7777,-3.199,66.85,-2.874,64.76,-2.23,59.92,7.805,9.34,10.91,188.2,9.99,12.22,14.23,1001,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2017 19:00,7777,-3.347,69.13,-3.049,66.11,-2.453,61.13,7.081,8.36,9.5,180.2,8.27,10.06,12.31,1002,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2017 20:00,7777,-4.276,75.52,-3.943,71.35,-3.231,66.58,8.76,10.49,12.35,181.6,10.17,12.39,14.54,1002,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2017 21:00,7777,-4.428,79.76,-4.192,77.34,-3.599,72.49,8.57,10.27,12.05,186.1,9.67,11.91,14.09,1002,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2017 22:00,7777,-4.342,76.06,-4.104,73.17,-3.583,67.99,7.925,9.49,11.08,190.3,9.27,11.09,13.06,1002,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2017 23:00,7777,-3.761,71.55,-3.537,70.61,-3.015,67.59,6.337,7.575,8.76,191.1,8.07,9.55,11.2,1003,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 0:00,7777,-3.652,79.42,-3.449,75.72,-2.887,70.07,7.678,9.26,10.91,194.1,9.57,11.58,14.15,1003,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 1:00,7777,-3.723,80.4,-3.48,78.35,-2.922,75.59,8.98,10.94,12.81,196.7,10.89,13.3,15.27,1003,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 2:00,7777,-3.468,75.52,-3.212,72.49,-2.638,67.52,8.52,10.3,12.07,195.4,9.91,11.73,13.47,1004,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 3:00,7777,-2.926,72.36,-2.615,69.8,-1.956,62.68,7.479,9.06,10.65,194.5,8.67,10.49,12.34,1004,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 4:00,7777,-2.684,72.15,-2.384,70.74,-1.731,66.57,7.481,9.08,10.73,194.7,8.65,10.51,12.55,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 5:00,7777,-2.609,71.74,-2.361,70.26,-1.829,66.63,6.751,8.09,9.53,192.3,7.647,9.38,11.01,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 6:00,7777,-2.436,70.12,-2.236,69.04,-1.752,65.21,6.463,7.633,8.89,182.7,7.447,8.9,10.64,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 7:00,7777,-2.263,71.6,-2.069,70.86,-1.566,66.82,5.868,6.872,7.89,171.5,7.18,8.46,9.77,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 8:00,7777,-2.44,71.34,-2.23,70.53,-1.731,66.23,6.293,7.401,8.57,179.9,7.554,8.74,10.05,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 9:00,7777,-2.439,71.06,-2.221,69.58,-1.699,65.08,6.579,7.891,9.18,193.9,7.54,8.93,10.48,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 10:00,7777,-2.797,77.39,-2.553,74.43,-1.972,68.58,7.893,9.51,11.16,193.8,9.02,10.82,13.04,1004,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 11:00,7777,-2.969,80.3,-2.704,76.26,-2.098,70.48,9.88,11.98,14.05,194.5,11.17,13.42,15.54,1003,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 12:00,7777,-3.052,79.69,-2.746,75.25,-2.117,67.72,10.54,12.85,15.05,196,11.86,14.42,16.59,1003,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 13:00,7777,-2.48,65.29,-2.172,63.47,-1.584,59.5,8.65,10.29,11.8,175,11.45,14.09,16.9,1003,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 14:00,7777,-2.006,74.69,-1.716,70.72,-1.167,66.76,7.053,8.25,9.37,168.2,9.31,11.15,13.05,1004,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 15:00,7777,-2.049,77.78,-1.714,73.68,-1.027,67.76,8.75,10.54,12.38,192.2,10.33,12.74,15.02,1004,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 16:00,7777,-2.434,77.86,-2.12,74.43,-1.455,69.99,9.38,11.36,13.36,194,10.78,13.33,16,1004,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 17:00,7777,-2.466,72.22,-2.144,70.81,-1.482,66.97,8.16,9.6,11.54,193.1,10.26,12.26,14.32,1004,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 18:00,7777,-2.693,76.26,-2.394,74.24,-1.716,70.88,7.608,8.95,10.49,179.6,8.67,10.34,11.97,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 19:00,7777,-2.776,68.26,-2.421,67.38,-1.659,64.69,6.708,7.887,9.1,168.9,7.887,9.42,10.85,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 20:00,7777,-2.589,70.47,-2.32,69.6,-1.768,66.37,6.846,7.972,9.02,168.5,8.69,10.23,12.07,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 21:00,7777,-2.458,76.85,-2.193,75.31,-1.668,72.35,7.141,8.34,9.47,172.1,8.54,10.07,12.09,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 22:00,7777,-2.419,75.84,-2.177,74.09,-1.679,70.06,7.394,8.77,10.16,183.8,9.15,10.81,12.63,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2017 23:00,7777,-2.462,78.66,-2.218,75.03,-1.652,69.99,7.647,9.15,10.69,187.6,9.39,11.42,13.41,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 0:00,7777,-2.044,72,-1.797,70.05,-1.233,65.82,6.874,8.22,9.58,189.4,8.47,10.29,12.25,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 1:00,7777,-2.093,74.89,-1.832,73.41,-1.264,68.37,7.83,9.41,10.98,193.2,9.46,11.31,13.16,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 2:00,7777,-1.937,74.29,-1.673,71.46,-1.148,65.34,8.08,9.74,11.36,194.6,9.34,11.3,12.91,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 3:00,7777,-1.693,73.95,-1.457,72.88,-0.972,69.11,6.44,7.676,8.91,193.8,8.18,9.91,11.58,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 4:00,7777,-1.563,72.94,-1.345,72.34,-0.857,69.24,7.007,8.43,9.77,199.8,8.58,10.61,12.21,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 5:00,7777,-1.392,73.48,-1.157,72.4,-0.694,68.91,5.153,6.243,7.22,211.1,6.967,8.47,9.68,1007,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 6:00,7777,-1.55,87.6,-1.323,86.6,-0.855,86.1,3.811,4.712,5.378,220.8,4.78,5.767,6.868,1007,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 7:00,7777,-3.276,95.9,-3.294,96.3,-3.107,96.6,2.364,2.851,3.176,337.1,4.087,5.034,5.586,1008,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 8:00,7777,-3.721,96.2,-3.701,96.7,-3.506,96.8,0.735,0.814,1.24,319.1,2.1,2.474,2.757,1009,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 9:00,7777,-3.867,96,-3.853,96.4,-3.643,96.7,0.733,0.848,1.025,351.7,1.38,1.66,1.994,1009,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 10:00,7777,-4.543,95.6,-4.573,95.9,-4.356,96,2.952,3.138,3.563,10.04,4.794,4.874,5.362,1010,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 11:00,7777,-5.266,95,-5.293,95.3,-5.101,95.3,4.114,4.987,5.45,344.8,5.234,6.22,7.033,1010,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 12:00,7777,-6.184,94.6,-6.222,95,-6.027,95.2,3.764,4.494,4.764,344.2,5.207,6.007,6.744,1011,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 13:00,7777,-6.542,93.9,-6.586,94.4,-6.356,94.3,2.365,2.871,3.046,354.4,3.714,4.447,4.848,1012,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 14:00,7777,-7.422,93.4,-7.467,93.7,-7.218,94,2.749,3.374,3.621,343.8,3.86,4.874,4.925,1013,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 15:00,7777,-8.03,93.1,-8.02,93.8,-7.778,94.2,1.563,1.928,2.058,304.2,2.78,3.34,3.322,1013,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 16:00,7777,-8.34,93.1,-8.11,93.7,-7.799,94.1,1.267,1.867,1.978,248.1,2.354,2.98,3.332,1014,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 17:00,7777,-8.39,92.6,-8.26,93.6,-7.903,93.8,1.935,2.429,2.71,261.2,2.78,3.38,3.66,1014,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 18:00,7777,-8.92,92.4,-8.62,93,-8.19,93.5,1.521,1.789,2.027,229.7,2.407,3.034,3.634,1014,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 19:00,7777,-9.59,93.1,-9.28,93.7,-8.69,93.5,2.575,3.245,4.054,230.3,3.42,4.114,4.967,1014,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 20:00,7777,-9.95,91.8,-9.57,92.3,-9.08,92.7,2.096,2.689,3.112,253.4,2.847,3.594,4.044,1015,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 21:00,7777,-10.27,91.6,-9.96,92.7,-9.58,93,1.489,1.822,1.948,247.2,2.034,2.567,2.871,1015,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 22:00,7777,-10.29,91.7,-9.82,92.5,-9.33,92.9,1.526,1.895,2.102,230.4,1.834,2.207,2.685,1015,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2017 23:00,7777,-10.16,92,-9.7,92.6,-9.25,92.8,1.372,1.656,1.802,233.9,1.914,2.46,2.685,1015,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 0:00,7777,-10.34,91.7,-9.86,92.5,-9.42,92.9,1.891,2.188,2.395,204.7,2.38,2.62,2.929,1015,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 1:00,7777,-10.4,90,-10,92.1,-9.6,92.8,2.056,2.069,2.013,198.1,2.394,2.54,2.608,1015,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 2:00,7777,-11.1,93.1,-10.18,92.5,-9.89,92.9,2.157,1.966,1.801,186.6,2.78,2.727,2.517,1015,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 3:00,7777,-10.94,90.6,-10.35,92.1,-9.98,92.3,2.361,2.576,2.747,192.1,2.607,3.02,3.272,1015,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 4:00,7777,-12.47,88.6,-10.68,90.5,-9.92,90.8,2.529,3.224,3.613,198.4,2.82,3.647,4.225,1016,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 5:00,7777,-12.2,87.1,-10.74,86.6,-9.95,85.7,2.392,3.135,3.532,204.4,2.714,3.527,4.075,1016,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 6:00,7777,-11.01,84.1,-10.79,85.9,-10.19,81,2.886,3.693,4.369,223.6,3.647,4.727,5.643,1016,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 7:00,7777,-11.95,80.8,-11.34,79.29,-10.31,75.72,3.2,4.272,5.239,212.6,3.554,4.727,5.566,1017,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 8:00,7777,-10.6,79.35,-10.16,74.37,-9.46,71.41,3.108,4.026,4.825,202.6,3.74,4.86,5.893,1017,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 9:00,7777,-9.97,74.42,-9.54,67.76,-9.14,68.37,2.812,3.566,4.018,214.3,3.54,4.42,5.016,1017,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 10:00,7777,-9.81,71.05,-9.5,67.15,-9.23,68.56,3.151,3.917,4.35,214.8,3.887,4.78,5.315,1017,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 11:00,7777,-11.79,70.87,-10.91,69.12,-9.62,65.76,3.666,4.752,5.69,195,4.727,6.06,7.605,1017,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 12:00,7777,-13.28,68.92,-12.16,65.22,-10.29,59.77,4.437,5.754,6.991,181,5.074,6.46,8.1,1017,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 13:00,7777,-12.01,59.63,-10.32,55.12,-9.1,52.3,3.817,4.948,5.447,178.1,4.367,5.847,6.269,1017,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 14:00,7777,-12.36,57.68,-11.19,54.38,-9.35,46.44,4.582,5.963,7.11,174.1,5.314,6.674,8.25,1016,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 15:00,7777,-12.45,63.13,-11.08,58.96,-8.77,49.34,4.625,6.1,7.179,169.6,5.26,6.86,8.23,1015,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 16:00,7777,-11.12,59.43,-10.39,57.48,-8.84,52.09,5.656,7.074,8.71,180.8,7.114,8.69,10.62,1014,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 17:00,7777,-11.2,70.81,-10.62,66.83,-9.44,61.52,6.463,7.829,9.35,177.5,9.35,10.95,12.53,1013,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 18:00,7777,-10.96,69.45,-10.62,66.36,-9.79,60.03,7.933,9.54,11.32,187.4,9.11,10.77,12.88,1012,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 19:00,7777,-10.58,70.73,-10.19,66.22,-9.2,60.83,7.35,8.8,10.55,180,9.23,10.65,12.38,1011,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 20:00,7777,-11.01,75.65,-10.72,73.77,-10.05,69.32,8.44,10.08,11.75,181.7,9.42,11.31,13.56,1009,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 21:00,7777,-11.57,78.34,-11.33,76.93,-10.72,72.89,8.81,10.51,12.18,184,10.01,11.97,13.82,1008,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 22:00,7777,-11.78,83.5,-11.56,82.6,-11.02,79.49,9.38,11.12,12.75,178.1,11.59,13.79,16.27,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2017 23:00,7777,-11.56,76.06,-11.35,73.9,-10.81,69.93,9.87,11.56,13.29,176.5,12.85,15.11,17.47,1004,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 0:00,7777,-10.4,79.13,-10.23,76.91,-9.74,71.52,9.43,11.03,12.59,179.7,11.06,12.89,14.69,1002,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 1:00,7777,-9.68,74.68,-9.4,69.97,-8.78,61.5,10.68,13,15.01,207.4,12.14,14.95,17.14,1001,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 2:00,7777,-9.98,75.96,-9.63,72.06,-8.9,65.74,9.45,11.39,13.28,202.7,11.05,13.07,15.03,1000,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 3:00,7777,-11,74.24,-10.69,71.68,-9.96,66.29,8.61,10.41,12.23,199.6,9.93,12.15,13.98,999,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 4:00,7777,-10.77,70.26,-10.49,66.35,-9.91,57.81,7.874,9.51,11.12,200.2,8.98,10.83,12.63,999,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 5:00,7777,-10.94,87.7,-10.84,89,-10.47,88.8,9.27,11.48,12.36,267.8,14.3,17.59,18.65,1000,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 6:00,7777,-15.41,85.1,-15.55,86.4,-15.42,86,13.29,16.49,17.42,286.7,16.93,20.55,21.61,1002,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 7:00,7777,-17.72,83.7,-17.88,84.9,-17.76,84.4,17.56,22.17,23.66,269.4,21.67,26.94,28.92,1003,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 8:00,7777,-18.92,82.8,-19.07,84.1,-18.96,83.4,18.56,23.76,25.65,267.8,21.97,26.94,28.53,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 9:00,7777,-19.72,82.1,-19.94,83.2,-19.82,82.7,16.34,21,22.59,275.3,18.67,24.57,26.25,1008,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 10:00,7777,-21.02,80.8,-21.23,82.1,-21.11,81.5,16.82,21.7,23.31,274.3,19.55,24.83,26.47,1009,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 11:00,7777,-22.47,79.77,-22.68,81.1,-22.55,80.6,16.24,20.41,21.75,272.1,21.49,26.98,29.56,1012,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 12:00,7777,-23.5,78.23,-23.69,79.65,-23.54,79.04,13.76,17.17,18.28,273.7,16.67,20.73,22.9,1017,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 13:00,7777,-24.4,78.72,-24.59,80.1,-24.45,79.87,11.99,14.91,15.85,277.2,15.18,19.14,20.53,1019,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 14:00,7777,-25.07,77.51,-25.26,78.99,-25.12,78.38,12.11,15.11,16.09,272.4,14.26,17.65,18.9,1020,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 15:00,7777,-25.58,77.17,-25.77,78.38,-25.63,77.98,9.82,12.16,12.87,275.2,12.98,15.89,16.39,1022,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 16:00,7777,-26.35,76.23,-26.53,77.57,-26.37,77.1,9.26,11.5,12.08,272.7,11.91,14.98,15.69,1023,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 17:00,7777,-27.19,75.64,-27.35,76.85,-27.11,76.51,10.25,12.66,13.34,276.1,11.38,14.05,14.81,1024,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 18:00,7777,-27.61,75.51,-27.68,77.06,-27.4,76.66,7.379,9.27,9.85,268.6,9.7,12.34,13.05,1026,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2017 19:00,7777,-27.79,74.7,-27.83,76.18,-27.49,75.78,7.569,9.43,9.97,272.8,9.37,11.85,12.86,1027,7777,7777,7777,7777,7777,7777,7777,7777,7777
