station_id,MM/DD/YYYY hh:mm:ss,precip_Tot,at_1m_Avg,rh_1m,at_3m_Avg,rh_3m,at_10m_Avg,rh_10m,windSpeed_1m,windSpeed_3m,windSpeed_10m,winddir_10m,windSpeed_1m_Max,windSpeed_3m_Max,windSpeed_10m_Max,pb_Avg,netRad_Avg,snowdepth_Avg,atm_lw_rad_avg,terr_lw_rad_avg,inc_sw_rad_avg,refl_sw_rad_avg,at_2m_Avg,rh_2m,winddir_3m
Imnavait_Cr_Met,4/13/2018 12:00,7777,-15.03,77.51,-14.47,78.52,-12.05,77.17,0.177,1.491,0.858,199.9,1.514,1.994,1.459,992,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 13:00,7777,-13.71,76.16,-13.88,79.66,-12.7,75.62,1.029,1.553,1.203,203.2,1.487,1.967,1.677,992,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 14:00,7777,-12.48,73.6,-12.76,74.4,-11.89,74.74,0.322,1.027,0.781,205.4,0.86,1.354,1.328,992,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 15:00,7777,-11.96,71.51,-12.53,75.01,-11.47,68.55,0.584,1.093,0.97,208.4,1.1,1.367,1.297,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 16:00,7777,-10.98,68.42,-11.89,75.55,-10.17,72.25,0.395,0.953,0.663,241.4,1.194,1.46,1.168,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 17:00,7777,-12.08,67.82,-13.12,74.55,-12.64,67.42,0.629,1.145,1.014,350.1,1.3,1.474,1.276,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 18:00,7777,-13.12,66.83,-13.7,72.08,-11.99,66.22,0.301,0.501,0.36,6.925,1.234,1.527,1.245,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 19:00,7777,-14.91,73.77,-14.67,77.87,-12.26,71.95,0.84,1.093,0.82,206.7,1.754,2.487,2.439,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 20:00,7777,-15.76,64.96,-15.43,73.31,-14.44,61.26,1.077,1.194,1.02,212.6,1.754,2.074,1.955,994,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 21:00,7777,-16.47,70.85,-15.98,74.15,-15.4,67.82,0.67,0.881,0.975,345.6,1.727,2.167,2.081,994,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 22:00,7777,-17.79,72.96,-17.47,77.07,-16.69,71.47,0.636,0.514,0.478,339.3,1.407,1.5,1.491,995,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/13/2018 23:00,7777,-17.85,75.84,-17.18,74.29,-16.6,66.35,1.272,1.014,0.836,191.4,1.874,1.74,1.568,995,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 0:00,7777,-18.07,71.27,-17.45,74.1,-16.86,71.27,0.746,0.89,0.548,58.5,1.807,1.367,1.008,995,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 1:00,7777,-18.39,66.21,-17.41,72.68,-16.74,65.88,1.588,1.508,0.986,159.2,2.38,2.994,1.911,996,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 2:00,7777,-18.97,69.11,-17.47,73.15,-16.64,63.39,1.732,1.586,0.981,140.7,2.38,2.394,1.921,996,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 3:00,7777,-17.54,67.69,-17.12,73.15,-16.68,65.74,1.483,1.246,0.791,188.5,2.087,1.674,1.388,997,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 4:00,7777,-19.16,76.67,-18.22,77.28,-17.37,71.28,1.006,0.697,0.348,169.8,1.66,1.394,0.84,998,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 5:00,7777,-19.64,79.37,-18.08,77.82,-17.42,69.8,1.553,1.237,0.681,130.9,2.007,1.687,1.307,998,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 6:00,7777,-19.52,77.88,-18.11,77.07,-17.02,70.2,2.029,1.734,0.865,137.7,2.26,2.127,1.498,999,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 7:00,7777,-19.12,69.1,-17.84,73.68,-16.34,66.21,2.103,2.161,1.542,133.5,2.274,2.487,2.097,1000,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 8:00,7777,-18.17,65.92,-17.23,72.58,-15.96,65.51,1.971,2.19,2.027,133.2,2.42,2.98,3.072,1000,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 9:00,7777,-18.16,62.62,-18.41,71.37,-15.99,59.25,2.225,2.874,3.242,121.3,2.62,3.394,3.84,1001,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 10:00,7777,-17.63,61.73,-17.94,69.74,-15.54,61.33,2.345,3.147,3.885,123.4,2.78,3.62,4.088,1002,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 11:00,7777,-16.31,60.24,-16.66,65.42,-15.13,59.77,2.471,3.259,3.404,124.6,3.074,3.847,3.99,1003,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 12:00,7777,-15.46,67.17,-15.46,65.15,-14.77,59.57,2.533,3.119,3.526,118.9,3.487,4.22,4.699,1003,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 13:00,7777,-14.24,65.68,-14.58,62.58,-14.36,60.02,2.556,3.06,3.516,114.6,3.527,4.074,4.565,1004,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 14:00,7777,-13.37,62.17,-13.72,63.12,-13.63,60.83,2.382,2.827,3.249,120.8,3.487,4.06,4.662,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 15:00,7777,-13.52,63.06,-13.65,65.08,-13.29,61.45,3.141,3.683,4.263,115.5,4.114,4.674,5.395,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 16:00,7777,-13.24,64.74,-13.84,64.88,-13.24,60.37,2.392,2.909,3.424,131.7,3.834,4.54,5.532,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 17:00,7777,-13.97,58.96,-14.4,65.83,-13.6,59.3,3.434,4.137,5.021,118.8,4.354,5.1,6.12,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 18:00,7777,-15,65.22,-14.69,64.82,-12.98,57.08,3.61,4.544,5.1,120.2,3.887,4.847,5.534,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 19:00,7777,-15.12,62.33,-14.83,64.41,-12.72,57.88,3.532,4.479,5.839,126.7,4.1,5.1,6.344,1005,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 20:00,7777,-15.61,60.05,-14.83,58.5,-12.34,49.68,3.549,4.497,5.537,130,4.167,5.38,6.27,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 21:00,7777,-15.61,53.46,-13.93,43.83,-11.25,35.35,3.433,4.227,4.603,140.2,4.207,4.98,5.98,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 22:00,7777,-14.53,42.21,-11.93,37.9,-10.15,30.76,2.455,2.784,2.205,144.8,2.834,3.327,3.015,1006,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/14/2018 23:00,7777,-15.44,43.76,-12.23,36.49,-9.86,30.7,2.786,3.511,3.558,140.2,3.167,4.194,4.255,1007,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 0:00,7777,-14.19,37.97,-11.36,29.76,-9.77,24.84,2.853,3.35,3.147,149.3,3.86,4.7,5.253,1007,-43.57,7777,171.6,223.2,-3.229,-0.488,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 1:00,7777,-13.66,33.32,-10.02,26.12,-8.63,22.55,2.686,3.04,2.768,171.8,3.34,4.02,3.556,1007,-40.35,7777,173,221.3,-3.457,-1.029,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 2:00,7777,-13.01,34.93,-9.54,28.13,-8.38,23.83,2.796,3.471,3.448,160.2,3.18,4.407,4.454,1007,-43,7777,172.8,223.7,-3.694,-1.081,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 3:00,7777,-15.14,41.4,-11.69,29.15,-8.79,25.25,2.971,3.758,3.776,132.4,3.54,4.634,4.725,1007,-43.98,7777,172.5,222.3,-3.604,-1.044,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 4:00,7777,-12.43,29.95,-9.66,21.94,-8.36,20.06,2.57,2.971,2.839,166.7,3.42,4.074,4.136,1007,-39.99,7777,176.2,223.8,-3.09,-0.526,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 5:00,7777,-12.51,31.23,-8.44,22.08,-7.787,19.65,2.743,3.428,3.175,188.7,3.074,4.194,4.289,1007,-40.59,7777,175.2,225.2,-2.076,0.12,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 6:00,7777,-11.52,24.09,-8.5,21.13,-7.091,16.22,2.461,2.754,2.376,160.6,3.314,4.034,3.896,1007,-33.52,7777,177,224.7,17.24,13.06,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 7:00,7777,-11.68,28.47,-8.97,23.35,-7.441,20.93,2.984,3.577,3.591,144.2,4.06,4.7,4.73,1007,-24.98,7777,182.5,231.3,89.6,63.83,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 8:00,7777,-11.49,31.62,-9.47,20.25,-7.448,16.82,2.745,3.348,3.307,146.3,3.66,4.207,4.283,1007,-24.2,7777,185.2,238.3,188.9,143.6,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 9:00,7777,-10.38,39.69,-8.21,31.89,-5.997,18.23,2.932,3.552,3.566,146.6,4.127,5.194,6.027,1007,-17.22,7777,189.6,248.2,295.9,233.7,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 10:00,7777,-10.12,45.48,-9,36.93,-5.863,20.32,3.866,4.892,6.173,133.8,4.46,5.7,7.25,1006,-4.426,7777,193.3,262.8,395.5,320.4,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 11:00,7777,-8.64,51.79,-8.04,42.91,-5.973,32.29,4.537,5.588,6.86,127,5.554,6.647,7.822,1006,3.462,7777,196,274.7,475,393.8,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 12:00,7777,-6.539,44.59,-6.501,40.82,-5.567,33.22,4.306,5.145,5.87,143.1,5.447,6.58,7.52,1006,-3.651,7777,200,284.6,530.9,448.7,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 13:00,7777,-4.18,44.64,-4.433,40,-3.226,25.75,2.667,3.29,3.473,143.9,5.234,6.34,6.751,1006,-3.876,7777,204.5,291.5,556.2,476.3,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 14:00,7777,-3.822,39.87,-3.161,30.25,-1.801,23.87,1.791,2.258,2.361,171.2,2.86,3.727,4.029,1006,-17.78,7777,207.3,294.2,551.2,477.2,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 15:00,7777,-3.597,44.98,-3.537,38.59,-1.684,25.48,2.766,3.602,4.225,140.1,4.38,5.407,6.569,1005,-21.45,7777,203.8,295.9,516.8,453.1,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 16:00,7777,-3.396,47.95,-3.716,43.78,-1.804,23.87,3.437,4.316,5.193,133.5,4.74,5.794,6.78,1005,-32.25,7777,203.6,294.5,456.7,410.5,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 17:00,7777,-3.857,41.36,-3.358,34.3,-1.631,23.94,3.333,4.252,4.951,147.9,5.1,6.154,7.352,1004,-51.21,7777,201.4,288.2,375.2,345.6,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 18:00,7777,-4.46,44.65,-3.41,37.46,-1.309,24.21,3.07,4.005,4.486,130.9,4.167,5.154,5.96,1004,-56.02,7777,198.7,279.6,272.3,262,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 19:00,7777,-5.896,42.5,-4.486,35.44,-2.016,24.75,2.939,3.817,4.437,137.1,4.087,5.394,7.134,1004,-76.59,7777,194.5,269.1,168.3,169.5,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 20:00,7777,-7.217,38.27,-5.434,24.35,-2.682,19.71,3.658,4.671,5.474,141.7,4.807,5.62,7.211,1003,-66.11,7777,191.4,261.7,74.79,81.6,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 21:00,7777,-8.19,38.68,-5.574,25.23,-2.57,19.91,3.579,4.666,5.352,145,4.434,5.687,6.385,1002,-57.43,7777,187.9,253.3,13.13,18,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 22:00,7777,-9.38,49.53,-6.478,41.39,-3.019,20.79,3.681,4.769,5.557,138.5,5.02,6.38,8.23,1002,-55.12,7777,186,247.9,-2.255,0.255,7777,7777,7777
Imnavait_Cr_Met,4/15/2018 23:00,7777,-9.4,44.62,-7.617,36,-3.822,23.82,4.797,6.096,7.798,129.9,6.02,7.287,8.86,1001,-62.05,7777,185.6,251.3,-2.844,-0.413,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 0:00,7777,-9.74,41.66,-7.734,32.77,-3.698,21.8,4.579,5.893,7.681,129.2,5.407,6.874,8.92,1001,-61.68,7777,185.7,250.3,-2.901,-0.383,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 1:00,7777,-10.06,44.02,-7.264,32.84,-2.939,19.79,3.555,4.613,5.546,132.6,4.207,5.554,6.483,1001,-54.23,7777,185.5,245.6,-3.162,-0.706,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 2:00,7777,-8.64,33.24,-5.446,24.02,-2.421,18.44,3.235,4.069,4.352,139.7,4.02,5.194,6.597,1000,-51.94,7777,188,245.6,-3.13,-0.676,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 3:00,7777,-7.768,34.85,-4.344,26.17,-1.878,17.9,2.743,3.294,3.265,144.6,3.58,4.567,5.271,1000,-46.85,7777,186.8,240.3,-3.889,-1.329,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 4:00,7777,-9.16,32.5,-6.04,26.04,-2.924,19.18,3.346,4.257,4.76,136.6,4.007,5.1,6.305,1000,-51.47,7777,186.3,244,-3.293,-0.773,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 5:00,7777,-9.12,35.12,-5.671,26.78,-2.77,18.44,3.084,3.937,4.414,132.4,3.54,4.66,5.318,999,-50.68,7777,185.8,242.3,-1.822,0.465,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 6:00,7777,-9.74,34.93,-6.727,24.02,-2.806,15.41,3.619,4.755,5.723,134.8,4.274,5.34,6.754,998,-46.4,7777,188,246,22.28,16.19,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 7:00,7777,-8.34,33.77,-5.513,27.78,-1.998,19.31,3.389,4.397,5.016,134.7,4.207,5.207,6.314,998,-34.13,7777,193.5,251.3,89,64.28,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 8:00,7777,-7.856,47.49,-6.62,41.57,-2.916,24.21,4.566,5.801,7.183,124.4,6.1,7.527,8.87,997,-29.65,7777,195.1,259.1,202.5,153.4,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 9:00,7777,-7.624,48.76,-6.716,40.56,-2.996,18.83,4.623,5.812,7.629,128.8,5.82,7.14,8.74,997,-19.5,7777,198.8,267.9,305.6,240.7,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 10:00,7777,-6.258,47.55,-5.274,38.74,-2.227,22.86,3.8,4.906,6.205,128.4,4.434,5.62,7.172,997,-6.969,7777,201.8,277.9,400.4,323.2,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 11:00,7777,-4.736,42.35,-3.346,30.92,-0.92,24.2,2.449,3.167,3.572,146.8,3.434,4.5,5.983,997,-5.443,7777,205.7,286.1,474.4,391.6,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 12:00,7777,-2.288,31.39,-1.412,29.92,0.25,27.23,1.742,1.878,1.428,161.9,2.754,3.167,3.187,997,-5.383,7777,208.7,293.7,528,443.7,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 13:00,7777,-3.594,31.13,-2.472,19.76,-0.832,14.72,1.807,2.387,2.275,179.9,2.007,2.687,2.638,996,-10.92,7777,208.8,294.6,558.9,475.1,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 14:00,7777,-2.66,44.91,-2.26,30.59,-0.44,18.89,1.958,2.55,2.542,148,2.434,3.367,3.584,996,-15.03,7777,208.2,299.4,542.5,467.8,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 15:00,7777,-1.373,40.4,-1.159,41.41,-0.182,30.18,1.763,2.331,2.436,108.8,2.62,3.26,3.281,996,-16.94,7777,207.7,303,514.7,449.3,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 16:00,7777,-1.866,47.66,-2.613,48.27,-0.81,35.09,1.659,2.322,3.013,106.8,2.18,3.087,3.466,995,-34.5,7777,203.3,298.9,459.7,410.4,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 17:00,7777,-1.298,44.17,-1.515,40.61,-0.469,21.65,1.267,1.535,1.314,61.28,2.287,3.234,4.054,995,-48.84,7777,203.2,290,377.6,344.8,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 18:00,7777,-4.05,24.28,-2.99,18.22,-0.238,14.46,2.395,3.223,3.343,143.3,2.874,3.847,4.268,994,-57.12,7777,198.9,279.7,278.5,265.2,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 19:00,7777,-1.653,33.14,-1.4,31.13,-0.105,26.15,1.461,1.66,1.375,135.4,2.354,2.74,2.608,994,-74.52,7777,195,268.3,171,169.9,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 20:00,7777,-4.632,39.95,-3.213,28.85,-1.589,21.45,1.696,2.121,2.243,101.9,2.487,3.087,3.397,994,-60.01,7777,189.5,254.7,74.93,80.5,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 21:00,7777,-6.584,43.12,-3.575,31.95,-2.302,27.51,2.391,2.721,2.445,158,2.834,3.354,3.347,993,-49.23,7777,191,248.7,14.12,19.72,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 22:00,7777,-6.858,35.65,-3.615,30.81,-2.276,28.52,2.541,2.827,2.407,149.1,3.007,3.434,3.147,993,-43.57,7777,193.3,244.4,-2.345,0.3,7777,7777,7777
Imnavait_Cr_Met,4/16/2018 23:00,7777,-4.565,28.99,-2.575,28.45,-1.991,26.84,2.357,2.413,2.199,161.3,2.834,3.047,2.793,993,-41.56,7777,193.4,243.6,-4.118,-1.524,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 0:00,7777,-6.548,41.1,-3.696,31.21,-2.159,26.64,2.621,2.969,2.807,139,3.047,3.58,3.453,993,-41.61,7777,192.5,239.7,-4.24,-2.012,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 1:00,7777,-6.494,32.56,-3.535,29.8,-2.503,27.85,2.539,2.84,2.546,165.3,3.247,3.86,3.747,993,-41.28,7777,193.6,243.7,-3.979,-1.284,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 2:00,7777,-4.426,34.44,-3.602,29.2,-3.167,26.98,2.186,2.074,1.745,186.7,2.7,2.86,2.499,993,-38.89,7777,191.2,238.3,-4.428,-1.599,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 3:00,7777,-6.796,35.39,-3.884,27.92,-2.727,25.09,2.71,3.085,2.958,151.5,3.58,4.834,5.313,992,-40.61,7777,192.4,239.5,-3.979,-1.606,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 4:00,7777,-8.23,45.08,-5.327,36.27,-3.056,23.48,3.006,3.709,3.963,149.1,4.074,5.5,7.095,992,-45.36,7777,190.5,242.7,-3.889,-1.246,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 5:00,7777,-9,32.23,-5.601,21.87,-2.458,18.03,3.404,4.39,4.804,144,4.22,5.407,7.095,992,-47.28,7777,194.6,247.6,-0.147,1.449,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 6:00,7777,-7.637,41.31,-5.332,35.46,-2.468,24.76,2.995,3.667,4.279,136.5,3.714,4.807,6.048,992,-39.57,7777,191.9,245.9,24.12,17.09,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 7:00,7777,-7.807,38.68,-6.496,30.21,-2.94,14.93,4.051,5.02,6.075,133.9,4.967,5.714,7.087,992,-33.84,7777,197.2,256.6,101.8,71.98,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 8:00,7777,-7.275,42.51,-5.733,32.96,-1.968,20.52,4.03,5.29,6.197,123.1,5.274,6.727,7.765,992,-26.09,7777,200.5,261.1,202.3,152,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 9:00,7777,-6.928,43.05,-5.879,32.15,-1.465,17.22,3.591,4.723,5.858,132.9,4.914,6.287,7.337,992,-16.75,7777,201.6,268.4,308.3,240.7,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 10:00,7777,-5.65,40.69,-4.157,29.66,-0.797,17.89,2.984,3.986,4.713,127,3.54,4.727,5.762,992,-3.129,7777,206.2,279.2,407.3,326.4,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 11:00,7777,-3.935,43.7,-2.965,31.87,-0.746,14.39,2.352,3.141,3.735,132.9,3.26,4.327,5.054,992,0.744,7777,208.5,289.1,485.6,398.5,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 12:00,7777,-2.168,37.51,-2.053,36.17,-0.007,21.24,2.04,2.779,3.169,118.5,2.354,3.26,3.665,992,4.162,7777,210.2,298,540.2,450.7,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 13:00,7777,-2.682,47.13,-2.596,40.67,-1.116,21.24,2.573,3.371,4.105,115.9,3.114,4.127,4.722,992,6.756,7777,208.9,300.8,567.6,480.5,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 14:00,7777,-2.607,48.13,-2.067,34.82,-0.623,18.76,2.744,3.603,4.19,113.6,3.18,4.1,4.701,992,2.169,7777,211.5,304.4,562.7,482.9,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 15:00,7777,-2.307,47.46,-2.207,43.36,-0.518,18.76,2.589,3.414,4,105.3,3.42,4.42,4.704,992,-9.76,7777,208.5,304.4,528.6,458.9,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 16:00,7777,-1.262,27.23,-1.539,26.62,-0.132,24.27,1.443,1.939,2.083,93,2.874,3.794,4.196,992,-29.65,7777,211,303,463,411.5,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 17:00,7777,-1.714,35.09,-2.146,27.56,-0.878,24.67,1.927,2.361,2.362,125.9,2.407,3.194,3.435,992,-42.81,7777,203.2,292.9,379.7,344.3,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 18:00,7777,-3.066,34.42,-1.557,30.05,0.203,26.49,1.996,2.167,1.64,167.2,2.274,2.634,2.21,992,-54.86,7777,204.2,282.8,278.1,263.2,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 19:00,7777,-1.511,28.57,-1.005,28.3,0.408,20.37,1.569,1.397,0.99,187.3,2.127,2.287,1.679,991,-72.33,7777,201.4,270.7,173.5,171,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 20:00,7777,-2.26,26.29,-1.784,26.56,-0.045,21.92,1.458,1.069,0.393,175,2.007,2.14,1.704,991,-56.48,7777,197.1,257.3,78.28,83.2,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 21:00,7777,-2.446,32.28,-1.963,31.74,-0.68,28.25,0.702,0.41,0.479,303.6,1.647,1.194,1.058,991,-43.45,7777,194.8,243.9,13.33,19.6,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 22:00,7777,-6.245,33.23,-3.289,31.35,-1.97,28.19,1.851,1.481,0.902,76.12,2.567,2.38,1.406,991,-41.15,7777,194.2,239,-3.178,-0.233,7777,7777,7777
Imnavait_Cr_Met,4/17/2018 23:00,7777,-4.86,32.83,-3.845,32.97,-2.696,30.41,1.178,1.222,1.384,41.82,1.94,1.727,1.855,991,-40.45,7777,195.1,236,-5.262,-2.177,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 0:00,7777,-5.997,42.25,-4.035,34.31,-3.038,31.76,1.734,1.671,1.489,90.1,2.834,3.18,3.115,991,-36.6,7777,195.9,235.4,-4.445,-1.839,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 1:00,7777,-5.13,29.53,-3.696,29.67,-3.282,28.93,2.228,2.295,2.128,197.2,2.527,2.66,2.587,991,-35.43,7777,196.1,241.3,-3.946,-1.314,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 2:00,7777,-4.489,32.36,-3.661,30.54,-3.295,29.67,1.875,1.761,1.687,197,2.34,1.98,1.904,991,-32.98,7777,196.5,237,-4.477,-1.997,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 3:00,7777,-5.131,33.7,-4.401,32.29,-3.932,30.61,1.973,1.979,1.866,195.7,2.38,2.474,2.375,991,-32.19,7777,196.4,236.3,-4.346,-1.899,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 4:00,7777,-5.989,33.64,-4.672,30.07,-3.985,28.06,2.137,2.029,1.529,177.3,2.74,2.82,2.225,991,-33.28,7777,196.6,236.8,-3.905,-1.561,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 5:00,7777,-7.322,30.55,-4.554,29.94,-3.738,28.33,1.785,1.756,1.412,152.2,2.82,2.807,1.967,990,-34.03,7777,196.3,234.7,-0.964,0.803,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 6:00,7777,-5.832,31.28,-4.981,31.96,-4.083,29.2,1.721,1.658,1.442,194.9,2.514,2.567,2.203,990,-25.63,7777,195.4,235.9,27.79,19.1,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 7:00,7777,-7.174,33.3,-5.793,30.27,-3.97,27.18,2.122,2.31,2.231,155.2,2.727,3.434,3.974,990,-16.2,7777,199.1,239.5,103.8,72.86,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 8:00,7777,-8.44,38.82,-6.244,33.37,-4.21,27.25,2.559,3.19,3.219,145.5,3.314,4.234,4.848,990,-20.14,7777,200.4,251.7,203.7,152.9,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 9:00,7777,-6.76,45.39,-5.914,39.54,-3.927,28.31,2.05,2.502,2.492,129.1,2.754,3.687,3.868,990,-9.79,7777,202.7,261.6,310,241.5,7777,7777,7777
Imnavait_Cr_Met,4/18/2018 10:00,7777,-7.024,45.19,-6.572,34.9,-4.065,27.84,2.465,3.192,3.629,128.6,2.847,3.58,4.235,990,-2.524,7777,204,273.4,409.3,327.6,7777,7777,7777
